id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8974359,Perfectly located art deco top floor apartment,14093,Cassandra,,Sydney,-33.8676302559847,151.2241656761999,Entire home/apt,288,1,20,2017-03-12,1.28,2,81
2090216,Private 1BD in inner city,248357,Samuel,,Sydney,-33.872426353857165,151.22626917021137,Entire home/apt,70,7,6,2017-02-15,0.22,1,0
7861047,Sought after Tranquil Location,16026854,Kirstie,,Sydney,-33.87480846786386,151.22630103445522,Entire home/apt,150,5,0,,,50,365
9240361,Expansive Harbour Views,16026854,Kirstie,,Sydney,-33.870985456040486,151.22628704922568,Entire home/apt,399,5,0,,,50,344
9304054,NYE FIREWORK VIEW FROM THE BACKYARD,48295673,Charly,,Sydney,-33.87653332222312,151.2221193179593,Entire home/apt,250,6,0,,,2,0
8908579,Sun filled gem with outdoor space,21116751,Deanna,,Sydney,-33.87221984387368,151.23045726112878,Entire home/apt,120,3,48,2017-03-29,2.80,1,31
9435937,Sunny central Surry Hills apartment,13491833,Daniel,,Sydney,-33.87696451046087,151.21449758761366,Entire home/apt,200,1,1,2016-01-02,0.07,1,0
9534386,Centrally located CBD apartment,25287592,Gaurav,,Sydney,-33.86350750028179,151.2060671654776,Entire home/apt,210,7,0,,,1,0
9600153,Spacious Studio Great Location,41136804,Presh,,Sydney,-33.87523057843055,151.22592096914622,Entire home/apt,150,10,0,,,1,0
9614538,Penthouse City Apartment NYE views,49743561,Jonathon,,Sydney,-33.878493587499385,151.2169833970336,Entire home/apt,200,1,1,2016-02-22,0.07,1,0
16416666,Classic Paddington - Victorian Terrace House,12562678,Jo,,Sydney,-33.883083687333645,151.21937403663355,Entire home/apt,349,1,3,2017-03-05,0.94,1,4
9631766,"Modern, Sunny City Pad with views",46964977,Raksha,,Sydney,-33.872824299334134,151.21598325380376,Entire home/apt,374,5,0,,,1,0
16246562,Compact & Comfortable Potts Point studio,16480229,Kerry,,Sydney,-33.867336508509766,151.22419275184825,Entire home/apt,150,1,6,2017-03-09,1.88,1,167
9698201,Elizabeth Bay Apartment,50082458,Dale,,Sydney,-33.87077722658966,151.2271465176493,Entire home/apt,150,3,0,,,1,58
9759465,Penthouse Style Living,16026854,Kirstie,,Sydney,-33.88192796939928,151.2087339655033,Entire home/apt,399,5,0,,,50,365
9761603,Historic Apartment in Darlinghurst,14174469,Amanda,,Sydney,-33.875601569560054,151.21932158027866,Entire home/apt,85,5,0,,,1,0
10024105,Sydney Central - So convenient,51470439,Mark,,Sydney,-33.8879789101301,151.20148239381612,Entire home/apt,129,5,11,2017-03-18,0.81,4,0
10156519,Living On The Edge,2450066,Your Home Away From Home,,Sydney,-33.8728192610737,151.22299535893643,Entire home/apt,347,7,2,2016-12-28,0.15,76,280
10154721,Studio Apartment Potts Point,52118426,Patrick,,Sydney,-33.87307331404807,151.22579181549227,Entire home/apt,120,1,0,,,1,0
16755189,Charming & central Darlinghurst apartment.,4594780,Danielle,,Sydney,-33.875349521212584,151.2191748769904,Entire home/apt,141,2,9,2017-03-24,3.91,1,136
10871292,LOOKING FOR A BARGAIN?,1972133,Phillip,,Sydney,-33.87535550778433,151.22634538562085,Entire home/apt,89,20,10,2017-03-30,0.80,6,278
11004707,STUNNING ROOM & SYDNEY LIFESTYLE,57088148,Thiery,,Sydney,-33.89619669458267,151.21084013485572,Private room,93,3,1,2016-02-13,0.07,1,240
11067226,Air conditioned bedroom in the loft,27985333,Raymond,,Sydney,-33.8751718575522,151.221538760089,Private room,67,1,0,,,1,0
11008018,Room Surry Hills with parking spot,54006784,Tom,,Sydney,-33.88899264218404,151.21319578057808,Private room,99,2,13,2017-04-02,1.17,1,79
3013164,Design flat same renter for 15 days,15355580,Oriane,,Sydney,-33.874145567595484,151.2261162732854,Entire home/apt,120,14,1,2015-01-04,0.04,1,0
6892009,8 Share Dorm/one person per booking,36107319,Hellen,,Sydney,-33.880535907007804,151.2082354684053,Shared room,38,1,57,2017-03-18,2.64,6,329
17101848,Charming Apartment Heart of Central,114789981,Alice,,Sydney,-33.88312071723356,151.2029631951576,Entire home/apt,250,1,1,2017-03-25,1,1,300
11403210,"1 Bedroom Flat, Crown Street",37093188,Lucy,,Sydney,-33.88105050242371,151.21251408523867,Entire home/apt,180,1,44,2017-03-11,3.26,1,345
11500243,Penthouse Darling Harbour - Master,50083373,Ryan,,Sydney,-33.87160741123476,151.19638023757645,Private room,120,60,4,2016-03-30,0.31,1,365
9698151,"Clean, stylish, convenient location",9801271,Yoli,,Sydney,-33.87139300668377,151.22185756560353,Private room,110,3,7,2017-01-01,0.48,1,153
11593895,Creative + Private. Sydney's best location.,61334850,Elenor,,Sydney,-33.874947205068686,151.22839452848407,Entire home/apt,155,5,6,2017-03-05,0.60,1,167
16151643,Share room in DARLING HARBOUR,74589805,Joanna,,Sydney,-33.87412533674923,151.20471086076907,Shared room,35,7,0,,,1,0
8123183,AMAZING VIEW OPERA & CITY,42896853,Rita,,Sydney,-33.87569612337996,151.22291382404816,Entire home/apt,141,3,7,2017-02-17,0.46,1,360
12116369,Beautiful City apartment for two!,7865305,David,,Sydney,-33.87422753919348,151.22357783014348,Entire home/apt,160,5,1,2016-12-31,0.32,1,0
15264040,Sydney CBD Central Location D.Harbour View,26373214,Cam,,Sydney,-33.868808734187674,151.2020286213407,Shared room,50,3,1,2017-01-06,0.33,1,19
13303566,Awesome location and very nice apartment-mates,21828354,Derrick,,Sydney,-33.882394743683136,151.20277098067166,Shared room,35,7,0,,,1,0
12385932,Studio Apartment,17943408,Christine,,Sydney,-33.88192456851077,151.19663880725264,Entire home/apt,200,1,0,,,3,364
16118731,Three Rooms Potts Hills,69308351,Lin  Y,,Sydney,-33.86769085076024,151.2086764438869,Shared room,189,2,3,2017-03-06,1.43,3,27
12654718,Fabulous apartment in Potts Point,5645274,Tara,,Sydney,-33.87303435860005,151.22563294540063,Entire home/apt,200,5,3,2016-09-02,0.32,1,336
12632120,Spacious inner city family home,62677676,Kate,,Sydney,-33.89252572393689,151.1986558733422,Entire home/apt,750,7,0,,,1,0
12710116,Room with double bed (shared bathroom),1357893,Natasha,,Sydney,-33.89866291199047,151.1900484820527,Private room,60,2,3,2017-01-06,0.36,1,365
12835920,Bright apartment in the heart of Surry Hills,70075208,Josh,,Sydney,-33.879330831154924,151.21521972377428,Entire home/apt,100,7,2,2017-02-22,0.27,1,0
9829930,Beautiful harbourside apartment,8694230,Peter,,Sydney,-33.8706734868508,151.2278378977434,Entire home/apt,451,2,0,,,1,0
13103265,Impressive Design Conscious Apartment,72793481,Murray,,Sydney,-33.874917469912674,151.2265348673639,Entire home/apt,349,3,2,2017-01-27,0.32,1,71
13106226,"Perfectly located private room, ensuite bathroom",51189587,Allert,,Sydney,-33.882873213943924,151.21285984051187,Private room,85,2,2,2016-06-17,0.20,3,3
13238059,Sydney East: Potts Point studio with balcony,70570922,Inna,,Sydney,-33.875259012851764,151.22131051584662,Entire home/apt,169,14,1,2017-02-08,0.53,19,113
17821320,Furnished studio w/ aircon in CBD,114940955,Leo,,Sydney,-33.87981811402394,151.2127295883121,Entire home/apt,114,3,3,2017-04-02,3,2,180
2883356,NYC loft style... PERFECT location!,1633005,Pete,,Sydney,-33.874421077830576,151.22783157294404,Entire home/apt,200,2,28,2017-03-21,0.80,1,68
13565313,2 bedroom 2bathroom apartment near Central station,57954639,Lisa,,Sydney,-33.89226230042306,151.20471347977676,Entire home/apt,200,2,1,2016-10-02,0.16,2,0
17884238,Comfy stay near Central station China town,119046275,Susan,,Sydney,-33.88449889405418,151.20317955652007,Entire home/apt,189,2,0,,,1,73
13563879,Double Room w/ own Bathroom in Quality Hostel,78168328,Bruce,,Sydney,-33.872399816339374,151.2240587692631,Private room,100,1,12,2017-03-04,1.35,2,353
13885896,XL room in beautiful Redfern house minutes to city,2766105,Sally,,Sydney,-33.89490775490915,151.20492594338785,Private room,54,2,0,,,2,0
14016953,Light + Cosy in the Heart of Sydney,17307393,Malvina,,Sydney,-33.87834350738601,151.22380300242818,Entire home/apt,390,5,5,2016-11-20,0.60,1,154
14154344,"Large bedroom, Queen bed bathroom, door to garden.",7706774,Malcolm,,Sydney,-33.89459617917828,151.21294861882507,Private room,110,2,1,2016-09-08,0.14,1,90
14282614,Bright Spacious Top Floor 3BR Darling Harbour view,15469257,Ian,,Sydney,-33.86804736742142,151.20380707956255,Entire home/apt,451,14,2,2017-01-14,0.41,21,365
14347675,Modern inner city apartment,87901832,Dan,,Sydney,-33.878951544706005,151.17969395184912,Entire home/apt,120,3,2,2017-01-01,0.61,1,299
14541218,"Best location in Surry Hills, 10 min to the CBD",51390565,Tom,,Sydney,-33.88042344079077,151.21110667469202,Entire home/apt,385,4,2,2016-11-07,0.33,1,56
14542612,Cosy & Convenient 1BD Apt,89988635,Claire,,Sydney,-33.88422866706997,151.17982404408377,Entire home/apt,100,7,1,2016-10-03,0.16,1,312
14614496,Entire home 5 mins walk to the City,56445884,Martin,,Sydney,-33.876912358011396,151.2168779617681,Entire home/apt,451,2,1,2017-01-08,0.34,1,117
15203394,"Modern 1 bed in Darlinghurst, Sydney",2474032,Maddison,,Sydney,-33.87740388509858,151.2248377143499,Entire home/apt,125,1,13,2017-03-18,2.81,1,19
15258325,Light Filled Apartment with Views,97054021,Amy,,Sydney,-33.874303760461004,151.21700478626894,Entire home/apt,108,4,3,2016-11-09,0.53,1,93
15462530,Single bed in living room,20199770,Suhaib,,Sydney,-33.88459445773404,151.17964968954198,Shared room,37,1,0,,,3,365
9567840,Large Comfortable CBD Convenience,22269401,Sam,,Sydney,-33.86874007627523,151.20544390737157,Entire home/apt,148,2,72,2017-03-19,4.51,7,107
15746976,"Stylish Surry Hills Apartment, Pool",101768007,Eamonn,,Sydney,-33.88472160534175,151.21426623278768,Entire home/apt,250,4,0,,,1,175
15753637,MOST LUXURY TWO BED ZETLAND,96978281,Jackie,,Sydney,-33.905714476899774,151.2093000774383,Entire home/apt,800,99,3,2017-01-01,0.63,9,0
15837504,Tropical oasis in the city,10493918,Danielle,,Sydney,-33.89367521806222,151.21341215327962,Private room,64,2,6,2017-02-24,1.29,1,62
15859296,1 Bedroom Apartment close to Sydney CBD & Airport,10833088,Charlotte,,Sydney,-33.89427936029345,151.19860098879698,Entire home/apt,200,2,0,,,1,88
15875201,Chinatown Morden Apartment,51985647,Alex,,Sydney,-33.87818414997994,151.20309005809835,Entire home/apt,250,1,5,2017-02-22,1.23,2,237
16044566,Art Deco apartment + harbourside + restaurants,26280433,Andy,,Sydney,-33.87478580840426,151.22916197528184,Entire home/apt,441,5,1,2017-01-01,0.32,1,65
2484129,Sydney Best LUXURY Studio Apt,10649195,Jasmine,,Sydney,-33.88759609883951,151.2145482771495,Entire home/apt,148,15,41,2017-02-05,1.14,4,350
2094674,"Glam loft room,in sandstone home w private ensuite",10242424,Coco,,Sydney,-33.875291406067966,151.21558810607098,Private room,148,2,7,2017-03-06,0.24,9,90
13163385,Will206S 2BR Darlinghurst,73511490,Uptown,,Sydney,-33.8754133515665,151.22121027856926,Entire home/apt,247,3,14,2017-03-20,1.58,8,268
16244605,Citipoint Apartment - Darlinghurst,1952018,Ian,,Sydney,-33.876471878880984,151.21463581660984,Entire home/apt,225,7,1,2017-03-05,1,1,0
16275787,Perfect for Holiday  and Business accomodation,106450787,Vincent,,Sydney,-33.87594481934062,151.20617072070326,Entire home/apt,420,2,8,2017-03-18,2.55,1,0
17097666,Sydney Central Apartment 2 - Parking up request,10184386,Rachael & William,,Sydney,-33.88406456254279,151.20210216058283,Entire home/apt,148,1,2,2017-03-26,1.54,9,173
16313981,Room for rent in Surry Hills,95338016,Olaya,,Sydney,-33.89080504521261,151.21331977291106,Private room,91,7,0,,,1,178
16314306,Resort style private bedroom and  bathroom,101796911,Emily,,Sydney,-33.90111061617795,151.2059213570592,Private room,80,2,11,2017-03-20,3.14,1,66
16381633,Comfortable 1 bedroom apartment,107302470,Kate,,Sydney,-33.86962357571063,151.22783614478385,Entire home/apt,150,7,0,,,1,90
16380963,Stylish 1 Bedroom Apartment,24817807,David,,Sydney,-33.87829487273819,151.2084642014576,Entire home/apt,191,3,8,2017-03-29,2.58,1,162
16508983,Sunny 1 Bedroom Apt Heart of Sydney,5190667,Samantha,,Sydney,-33.87481202247641,151.22705496664284,Entire home/apt,125,2,1,2017-03-20,1,1,333
17097519,The Magnolia in Sydney's CBD,8530753,Jared,,Sydney,-33.87258342273108,151.20446706337165,Entire home/apt,173,1,6,2017-03-30,3.67,24,315
17166085,性价比超高超方便前往市中心,96225487,Xiaoman,,Sydney,-33.89926095341973,151.20674688584128,Private room,100,1,0,,,1,303
2093929,Darlo,10217137,Kerrie,,Sydney,-33.8771468594087,151.2181918141179,Entire home/apt,120,5,61,2017-03-15,1.54,1,164
17365843,Stylish inner-city resort-style apartment,116889621,Nicky,,Sydney,-33.88564776444375,151.21224998449745,Entire home/apt,180,2,0,,,1,357
17533759,Cosmopolitan Village Living,16026854,Kirstie,,Sydney,-33.885219448083504,151.22591679140032,Entire home/apt,399,5,0,,,50,181
14002746,Modern Surry Hills terrace house,23774828,Esther,,Sydney,-33.88704031178889,151.21180942613753,Entire home/apt,198,2,7,2017-03-01,0.99,1,10
6327821,Stylish Apartment Darlinghurst/City,17744587,Joanne,,Sydney,-33.876403310591726,151.2130644899985,Entire home/apt,169,5,60,2017-03-27,2.82,2,323
16314416,The Cottage,13868584,Charlotte,,Sydney,-33.883878321006286,151.21967958649006,Entire home/apt,130,5,1,2017-03-21,1,1,102
5041030,Luxury 1BR apartment in CBD,14018952,Sarah,,Sydney,-33.87911897533156,151.21498961966128,Entire home/apt,150,2,60,2017-03-21,2.40,1,114
14408460,Darling Harbour DeLux52 + Free parking,15193662,Danny,,Sydney,-33.87141141263869,151.19795555698968,Entire home/apt,279,1,48,2017-03-30,6.32,14,52
12798290,607 AWESOME APT. GREAT LOCATION.,6599322,Peter,,Sydney,-33.8797499584977,151.21481946135518,Entire home/apt,180,1,16,2016-08-11,1.54,7,0
4646991,Elegant Darlinghurst terrace,401535,Sarah,,Sydney,-33.879419503902476,151.22283180715792,Entire home/apt,349,5,5,2016-12-27,0.18,2,301
17222576,Modern apartment in heart of Sydney - just listed,3463824,Josh,,Sydney,-33.87733391165988,151.21059415268303,Entire home/apt,399,2,0,,,1,65
16366019,Iconic Sydney Views,21891204,Victoria,,Sydney,-33.86958679420688,151.22483865340251,Entire home/apt,120,3,18,2017-03-27,5.63,4,260
14650414,"Stylish, cosy 1BR, central location, harbour views",3385544,Troy,,Sydney,-33.87014148570501,151.22518793889316,Entire home/apt,229,3,23,2017-04-01,4.69,1,103
16305446,Industrial split level loft in Darlinghurst,106690791,Liz,,Sydney,-33.877405357579654,151.21706304096483,Entire home/apt,120,2,1,2017-03-22,1,1,36
11852274,"Sydney CBD, Harbour Apartment5",15193662,Danny,,Sydney,-33.86995074106806,151.20581743746098,Entire home/apt,229,1,78,2017-03-30,6.31,14,84
16549336,Claremont's Place in Sydney's CBD,8530753,Jared,,Sydney,-33.867261514104555,151.20626404959953,Entire home/apt,164,1,28,2017-03-31,9.44,24,305
17015483,Large sexy inner city apartment w balcony + views,25475063,Darren,,Sydney,-33.87971547735,151.2150883546232,Entire home/apt,271,2,6,2017-04-01,6,1,165
15694609,POTTS POINT Studio with City views,46045362,Ryan,,Sydney,-33.866333470754014,151.22586322903527,Entire home/apt,100,1,14,2017-03-15,2.76,1,23
9302382,Heart of the City! - Breathtaking City Views,10461862,Dave,,Sydney,-33.87675868932596,151.21187796480783,Entire home/apt,398,3,16,2016-12-27,0.99,1,81
2285412,Spacious terrace apartment in ideal location,1495584,Zoe,,Sydney,-33.887919322879064,151.2167399581692,Entire home/apt,130,10,12,2017-02-25,0.32,1,318
8977830,1 Bedroom Great Location and Views,6827057,Pamela & Hugo,,Sydney,-33.87446652636122,151.2100537457294,Entire home/apt,155,3,38,2017-03-28,2.20,1,46
1742617,Sydney Surry Hills sunny Studio.,9156308,Lisa,,Sydney,-33.88840322860212,151.20851904458002,Entire home/apt,150,1,13,2017-02-04,0.85,1,188
15064206,Poolside Darlinghurst Studio,11026467,Matt,,Sydney,-33.875899076550205,151.22147158316747,Entire home/apt,150,14,11,2017-01-21,1.76,1,152
13624361,SX504 - Loftstyle One Bedroom in the Heart of CBD,15739069,Keris,,Sydney,-33.86797912595307,151.20453635757815,Entire home/apt,160,21,7,2017-03-05,0.81,137,305
4710223,Studio Apt With Balcony HydePark,24343791,Waldemar,,Sydney,-33.87627204023436,151.21129376356788,Entire home/apt,155,4,22,2017-03-12,1.09,4,350
16028709,Whole apartment v central w/balcony,104273810,Chris,,Sydney,-33.87538125584123,151.2254614344183,Entire home/apt,87,2,28,2017-03-18,7.30,1,0
9684678,1 Bedroom Apartment Sydney Townhall,50025574,Justin,,Sydney,-33.874526561164096,151.2026048300458,Entire home/apt,194,5,7,2017-03-26,0.64,1,67
9957633,Convenient Surry Hills Studio,21984429,Emma,,Sydney,-33.886173176369155,151.21471132865943,Entire home/apt,120,4,6,2016-05-26,0.40,1,0
17226800,2 Bedroom Suite @ Circular Quay,116020074,Emma,,Sydney,-33.862385031328955,151.20679388517323,Entire home/apt,250,1,7,2017-03-31,7,1,112
3132617,An Oasis in Surry Hills,2498504,Christina,,Sydney,-33.88632200693794,151.21033492951895,Entire home/apt,200,5,3,2017-02-14,0.35,1,0
10732393,Bright Designer 1Bdr Apartment,2509326,Cat,,Sydney,-33.86626995431783,151.22441148121914,Entire home/apt,138,2,42,2017-03-15,3.03,3,12
16587005,Bright Sunny Water Views CBD Two Bedroom,24048741,Tommy,,Sydney,-33.869351710709545,151.2052823320326,Entire home/apt,301,1,21,2017-04-02,7.97,6,258
5231396,Best View in Sydney!! Walk to Every,24525951,Stephen,,Sydney,-33.87593582939339,151.22060362777987,Entire home/apt,276,3,5,2017-01-25,0.30,1,276
8241167,Spectacular views of Sydney Harbour,13425946,Zena,,Sydney,-33.87729975002212,151.21915150090518,Entire home/apt,240,2,12,2017-03-10,0.64,4,34
13673643,"Cosy, private studio",79532595,Kalinda,,Sydney,-33.86775462755271,151.22461193969582,Entire home/apt,70,7,2,2016-07-30,0.23,1,0
8171448,"View, Stunning Apt, Heart of Sydney",6068202,Sally,,Sydney,-33.86448778687871,151.2089364720161,Entire home/apt,141,2,88,2017-03-26,5.33,1,162
4832192,Bright and cozy 1br in ElizabethBay,20090238,Stephanie,,Sydney,-33.8729350533625,151.22765771302463,Entire home/apt,156,2,5,2016-01-09,0.18,1,0
9887690,Entire home in Darlinghurst,48840395,Albie,,Sydney,-33.8758713438911,151.22311166835553,Entire home/apt,265,3,4,2016-01-27,0.26,1,0
16572725,Sydney City and Bays at your door,61334363,Sasu,,Sydney,-33.87223436062315,151.22792528991243,Entire home/apt,89,3,4,2017-03-24,1.48,1,17
7132426,Perfectly Located Apt With View,11889319,Paul,,Sydney,-33.87172829896469,151.22521407689686,Entire home/apt,141,2,122,2017-04-01,5.79,1,251
434094,Architect's Own Central Sydney Home,1732599,John,,Sydney,-33.884431846056444,151.2198148861595,Entire home/apt,399,4,16,2016-05-26,0.27,1,93
16756012,Sailing Yacht Sydney Harbour.  Parties of up to 10,6496400,Damon,,Sydney,-33.86837608667651,151.2020272388454,Entire home/apt,487,1,3,2017-03-04,1.50,2,363
5848768,Designer Inner City Escape,9509911,Andrea,,Sydney,-33.88156962004988,151.21499675133694,Entire home/apt,98,3,90,2017-03-19,3.72,3,321
15333509,Cosy & modern studio in the heart of Surry Hills,36514596,Sabrina,,Sydney,-33.888389001454875,151.21508308488634,Entire home/apt,120,2,2,2016-12-01,0.40,1,4
17855319,Executive Penthouse 2bed-2bath-1car,75643629,Marcus,,Sydney,-33.86670912245778,151.20760839774454,Entire home/apt,501,1,2,2017-03-29,2,1,79
